,date,hour,accidents
10930,1/30/15,11,19
10931,1/30/15,12,27
10932,1/30/15,23,1
10933,1/30/15,12,15
10934,1/30/15,13,8
10935,1/29/15,13,1
10936,1/30/15,13,24
10937,1/30/15,14,30
10938,1/30/15,15,44
10939,1/30/15,16,51
10940,1/30/15,17,42
10941,1/30/15,18,18
10942,1/29/15,17,1
10943,1/30/15,18,16
10944,1/30/15,19,35
10945,1/30/15,1,6
10946,1/30/15,20,29
10947,1/30/15,21,20
10948,1/30/15,22,23
10949,1/30/15,23,17
10950,1/30/15,2,11
10951,1/30/15,3,5
10952,1/30/15,4,9
10953,1/30/15,5,6
10954,1/30/15,6,19
10955,1/30/15,7,10
10956,1/30/15,8,37
10957,1/30/15,9,35
10958,1/29/15,0,7
10959,1/29/15,10,41
10960,1/29/15,11,34
10961,1/29/15,12,28
10962,1/29/15,13,37
10963,1/29/15,14,32
10964,1/29/15,15,29
10965,1/29/15,16,36
10966,1/29/15,17,27
10967,1/29/15,18,1
10968,1/29/15,17,6
10969,1/29/15,18,24
10970,1/29/15,19,25
10971,1/29/15,1,3
10972,1/29/15,20,17
10973,1/29/15,21,20
10974,1/29/15,22,10
10975,1/29/15,23,9
10976,1/29/15,2,2
10977,1/29/15,3,3
10978,1/29/15,4,3
10979,1/29/15,5,5
10980,1/29/15,6,6
10981,1/29/15,7,15
10982,1/29/15,8,48
10983,1/29/15,9,18
10984,1/28/15,22,1
10985,1/29/15,9,29
10986,1/28/15,0,4
10987,1/28/15,10,22
10988,1/28/15,11,30
10989,1/28/15,12,10
10990,1/28/15,22,1
10991,1/28/15,12,26
10992,1/28/15,13,19
10993,1/28/15,14,44
10994,1/28/15,15,31
10995,1/28/15,16,31
10996,1/28/15,17,27
10997,1/28/15,18,32
10998,1/26/15,15,1
10999,1/28/15,18,2
11000,1/28/15,19,21
11001,1/26/15,18,1
11002,1/28/15,1,7
11003,1/28/15,20,20
11004,1/28/15,21,9
11005,1/28/15,22,12
11006,1/28/15,23,11
11007,1/28/15,2,4
11008,1/28/15,3,2
11009,1/28/15,4,2
11010,1/28/15,5,2
11011,1/28/15,6,1
11012,1/28/15,8,1
11013,1/28/15,6,6
11014,1/28/15,7,12
11015,1/28/15,8,36
11016,1/28/15,9,32
11017,1/27/15,0,2
11018,1/27/15,10,5
11019,1/27/15,17,1
11020,1/27/15,10,3
11021,1/27/15,11,13
11022,1/27/15,12,20
11023,1/27/15,13,14
11024,1/27/15,14,13
11025,1/27/15,15,10
11026,1/27/15,16,16
11027,1/27/15,17,10
11028,1/27/15,18,15
11029,1/27/15,19,11
11030,1/27/15,1,3
11031,1/27/15,20,6
11032,1/27/15,21,8
11033,1/27/15,22,10
11034,1/27/15,23,1
11035,1/27/15,2,4
11036,1/27/15,3,3
11037,1/27/15,5,2
11038,1/27/15,7,4
11039,1/27/15,8,5
11040,1/27/15,9,9
11041,1/26/15,0,6
11042,1/26/15,10,16
11043,1/26/15,11,25
11044,1/26/15,12,30
11045,1/26/15,13,36
11046,1/26/15,14,32
11047,1/26/15,15,1
11048,1/26/15,14,13
11049,1/26/15,15,31
11050,1/26/15,8,1
11051,1/26/15,15,18
11052,1/26/15,16,4
11053,1/25/15,11,1
11054,1/26/15,16,23
11055,1/25/15,18,1
11056,1/26/15,16,17
11057,1/26/15,17,48
11058,1/26/15,18,24
11059,1/26/15,19,9
11060,1/26/15,1,5
11061,1/26/15,20,23
11062,1/26/15,21,5
11063,1/26/15,22,5
11064,1/26/15,23,8
11065,1/26/15,2,1
11066,1/26/15,3,1
11067,1/26/15,4,3
11068,1/26/15,5,5
11069,1/26/15,6,9
11070,1/26/15,7,17
11071,1/26/15,8,26
11072,1/26/15,9,40
11073,1/25/15,0,15
11074,1/25/15,10,15
11075,1/25/15,3,1
11076,1/25/15,10,2
11077,1/25/15,11,22
11078,1/25/15,12,37
11079,1/25/15,13,25
11080,1/25/15,14,27
11081,1/25/15,9,1
11082,1/25/15,14,6
11083,1/25/15,15,22
11084,1/25/15,16,30
11085,1/25/15,17,18
11086,1/25/15,18,26
11087,1/25/15,19,21
11088,1/25/15,1,10
11089,1/25/15,20,18
11090,1/25/15,21,18
11091,1/25/15,22,17
11092,1/25/15,23,10
11093,1/25/15,2,12
11094,1/25/15,3,9
11095,1/25/15,4,7
11096,1/25/15,5,7
11097,1/25/15,6,3
11098,1/25/15,7,4
11099,1/25/15,8,9
11100,1/25/15,9,12
11101,1/24/15,0,16
11102,1/24/15,10,5
11103,1/24/15,16,1
11104,1/24/15,10,21
11105,1/24/15,11,13
11106,1/24/15,12,26
11107,1/24/15,13,10
11108,1/24/15,23,1
11109,1/24/15,13,18
11110,1/24/15,14,23
11111,1/24/15,15,21
11112,1/24/15,16,22
11113,1/24/15,17,17
11114,1/24/15,18,20
11115,1/24/15,19,12
11116,1/24/15,1,19
11117,1/24/15,20,15
11118,1/24/15,21,13
11119,1/24/15,22,19
11120,1/24/15,23,10
11121,1/24/15,2,19
11122,1/24/15,3,21
11123,1/24/15,4,21
11124,1/24/15,5,15
11125,1/24/15,6,10
11126,1/24/15,7,5
11127,1/24/15,8,1
11128,1/23/15,18,1
11129,1/24/15,8,16
11130,1/24/15,9,18
11131,1/23/15,0,10
11132,1/23/15,10,3
11133,1/22/15,9,1
11134,1/23/15,10,25
11135,1/23/15,11,38
11136,1/23/15,12,30
11137,1/23/15,13,42
11138,1/23/15,14,49
11139,1/23/15,15,34
11140,1/23/15,16,15
11141,1/23/15,20,1
11142,1/23/15,16,26
11143,1/23/15,17,51
11144,1/23/15,18,41
11145,1/21/15,17,1
11146,1/23/15,19,28
11147,1/23/15,1,10
11148,1/23/15,20,27
11149,1/23/15,21,19
11150,1/23/15,22,19
11151,1/23/15,23,11
11152,1/23/15,2,1
11153,1/23/15,9,1
11154,1/23/15,2,4
11155,1/23/15,3,2
11156,1/23/15,4,3
11157,1/23/15,5,2
11158,1/23/15,6,9
11159,1/23/15,7,17
11160,1/23/15,8,11
11161,1/22/15,0,1
11162,1/23/15,8,31
11163,1/23/15,9,37
11164,1/22/15,0,10
11165,1/22/15,10,29
11166,1/22/15,11,27
11167,1/22/15,12,27
11168,1/22/15,13,30
11169,1/22/15,14,40
11170,1/22/15,15,43
11171,1/22/15,16,30
11172,1/22/15,17,21
11173,1/22/15,18,22
11174,1/22/15,8,1
11175,1/22/15,18,8
11176,1/22/15,19,19
11177,1/22/15,1,8
11178,1/22/15,20,14
11179,1/22/15,21,17
11180,1/22/15,22,20
11181,1/22/15,23,10
11182,1/22/15,2,7
11183,1/22/15,3,3
11184,1/22/15,4,6
11185,1/22/15,5,4
11186,1/22/15,6,15
11187,1/22/15,7,23
11188,1/22/15,8,37
11189,1/22/15,9,35
11190,1/21/15,0,5
11191,1/21/15,10,26
11192,1/21/15,11,25
11193,1/21/15,12,22
11194,1/21/15,13,32
11195,1/21/15,14,34
11196,1/21/15,15,31
11197,1/21/15,16,29
11198,1/21/15,17,42
11199,1/21/15,18,30
11200,1/21/15,19,29
11201,1/21/15,1,5
11202,1/21/15,20,25
11203,1/21/15,21,10
11204,1/21/15,22,15
11205,1/21/15,23,9
11206,1/21/15,3,3
11207,1/21/15,4,4
11208,1/21/15,5,6
11209,1/21/15,6,7
11210,1/21/15,7,16
11211,1/21/15,8,48
11212,1/21/15,9,19
11213,1/20/15,11,1
11214,1/21/15,9,22
11215,1/20/15,0,7
11216,1/20/15,10,34
11217,1/20/15,11,30
11218,1/20/15,12,1
11219,1/20/15,11,1
11220,1/20/15,12,28
11221,1/20/15,13,32
11222,1/20/15,14,30
11223,1/20/15,15,3
11224,1/20/15,19,1
11225,1/20/15,15,25
11226,1/20/15,16,22
11227,1/20/15,8,1
11228,1/20/15,16,10
11229,1/20/15,17,37
11230,1/18/15,11,1
11231,1/20/15,18,36
11232,1/20/15,19,31
11233,1/20/15,1,4
11234,1/20/15,20,19
11235,1/20/15,21,4
11236,1/20/15,23,1
11237,1/20/15,21,9
11238,1/20/15,22,12
11239,1/20/15,23,8
11240,1/20/15,2,3
11241,1/20/15,3,1
11242,1/20/15,5,2
11243,1/20/15,6,10
11244,1/20/15,7,19
11245,1/20/15,8,40
11246,1/20/15,9,38
11247,1/19/15,0,14
11248,1/19/15,10,30
11249,1/19/15,16,1
11250,1/19/15,10,4
11251,1/19/15,11,28
11252,1/19/15,12,15
11253,1/19/15,18,1
11254,1/19/15,12,12
11255,1/19/15,13,35
11256,1/19/15,14,23
11257,1/19/15,9,1
11258,1/19/15,14,14
11259,1/19/15,15,9
11260,1/18/15,10,1
11261,1/19/15,15,17
11262,1/19/15,16,32
11263,1/19/15,17,37
11264,1/19/15,18,31
11265,1/19/15,19,20
11266,1/19/15,1,8
11267,1/19/15,20,12
11268,1/19/15,21,6
11269,1/18/15,7,1
11270,1/19/15,21,12
11271,1/19/15,22,13
11272,1/19/15,23,14
11273,1/19/15,2,8
11274,1/19/15,3,10
11275,1/19/15,4,9
11276,1/19/15,5,8
11277,1/19/15,6,12
11278,1/19/15,7,7
11279,1/19/15,8,23
11280,1/19/15,9,26
11281,1/18/15,7,1
11282,1/19/15,9,4
11283,1/18/15,0,17
11284,1/18/15,10,2
11285,1/18/15,11,1
11286,1/18/15,10,55
11287,1/18/15,11,14
11288,1/18/15,7,1
11289,1/18/15,11,28
11290,1/18/15,12,39
11291,1/17/15,10,1
11292,1/18/15,12,6
11293,1/18/15,13,16
11294,1/18/15,16,1
11295,1/18/15,13,10
11296,1/18/15,14,13
11297,1/18/15,3,1
11298,1/18/15,14,10
11299,1/18/15,15,13
11300,1/18/15,16,1
11301,1/18/15,15,24
11302,1/18/15,16,35
11303,1/18/15,17,36
11304,1/18/15,18,45
11305,1/18/15,19,1
11306,1/18/15,3,1
11307,1/18/15,19,23
11308,1/18/15,1,13
11309,1/18/15,20,16
11310,1/18/15,21,19
11311,1/18/15,22,11
11312,1/18/15,23,15
11313,1/18/15,2,11
11314,1/18/15,3,19
11315,1/18/15,4,11
11316,1/18/15,5,17
11317,1/18/15,6,11
11318,1/18/15,7,123
11319,1/18/15,8,1
11320,1/18/15,7,11
11321,1/18/15,8,191
11322,1/18/15,9,93
11323,1/17/15,0,19
11324,1/17/15,10,24
11325,1/17/15,11,6
11326,1/17/15,15,1
11327,1/17/15,11,22
11328,1/17/15,15,1
11329,1/17/15,11,2
11330,1/17/15,12,25
11331,1/17/15,13,34
11332,1/17/15,14,34
11333,1/17/15,15,25
11334,1/17/15,16,31
11335,1/17/15,17,32
11336,1/17/15,18,25
11337,1/17/15,19,28
11338,1/17/15,1,12
11339,1/17/15,20,8
11340,1/17/15,21,1
11341,1/17/15,20,21
11342,1/17/15,21,19
11343,1/17/15,22,18
11344,1/17/15,23,17
11345,1/17/15,2,11
11346,1/17/15,3,7
11347,1/17/15,4,1
11348,1/16/15,14,1
11349,1/17/15,4,9
11350,1/17/15,5,9
11351,1/17/15,6,13
11352,1/17/15,7,7
11353,1/17/15,8,11
11354,1/17/15,9,21
11355,1/16/15,0,9
11356,1/16/15,10,15
11357,1/16/15,16,1
11358,1/16/15,10,15
11359,1/16/15,11,8
11360,1/16/15,2,1
11361,1/16/15,11,30
11362,1/16/15,12,34
11363,1/16/15,13,29
11364,1/16/15,14,42
11365,1/16/15,15,36
11366,1/16/15,16,38
11367,1/16/15,17,39
11368,1/16/15,18,35
11369,1/16/15,19,23
11370,1/16/15,1,8
11371,1/16/15,20,28
11372,1/16/15,21,22
11373,1/16/15,22,16
11374,1/16/15,23,16
11375,1/16/15,2,5
11376,1/16/15,3,3
11377,1/16/15,4,3
11378,1/16/15,5,3
11379,1/16/15,6,15
11380,1/16/15,7,20
11381,1/16/15,8,33
11382,1/16/15,9,35
11383,1/15/15,0,12
11384,1/15/15,10,31
11385,1/15/15,11,37
11386,1/15/15,12,31
11387,1/15/15,13,37
11388,1/15/15,14,15
11389,1/15/15,18,1
11390,1/15/15,14,18
11391,1/15/15,15,5
11392,1/15/15,18,1
11393,1/15/15,15,30
11394,1/15/15,16,38
11395,1/15/15,17,45
11396,1/15/15,18,40
11397,1/15/15,19,30
11398,1/15/15,1,7
11399,1/15/15,20,17
11400,1/15/15,21,13
11401,1/15/15,22,16
11402,1/15/15,23,12
11403,1/15/15,2,7
11404,1/15/15,3,5
11405,1/15/15,4,4
11406,1/15/15,5,4
11407,1/15/15,6,9
11408,1/15/15,7,3
11409,1/13/15,21,1
11410,1/15/15,7,11
11411,1/15/15,8,35
11412,1/15/15,9,23
11413,1/14/15,10,1
11414,1/15/15,9,11
11415,1/14/15,0,7
11416,1/14/15,10,31
11417,1/14/15,11,19
11418,1/14/15,16,1
11419,1/14/15,11,14
11420,1/14/15,12,8
11421,1/14/15,6,1
11422,1/14/15,12,13
11423,1/14/15,13,10
11424,1/13/15,6,1
11425,1/14/15,13,15
11426,1/14/15,14,7
11427,1/10/15,22,1
11428,1/14/15,14,23
11429,1/9/15,15,1
11430,1/14/15,14,8
11431,1/14/15,15,29
11432,1/14/15,16,34
11433,1/14/15,17,43
11434,1/14/15,18,25
11435,1/13/15,12,1
11436,1/14/15,18,3
11437,1/14/15,19,20
11438,1/6/15,16,1
11439,1/14/15,19,13
11440,1/14/15,1,1
11441,1/14/15,20,19
11442,1/14/15,21,13
11443,1/6/15,17,1
11444,1/14/15,21,4
11445,1/14/15,22,14
11446,1/14/15,23,13
11447,1/14/15,2,4
11448,1/14/15,3,3
11449,1/14/15,4,1
11450,1/14/15,5,5
11451,1/14/15,6,13
11452,1/14/15,7,21
11453,1/14/15,8,39
11454,1/14/15,9,2
11455,1/6/15,22,1
11456,1/14/15,9,22
11457,1/13/15,12,1
11458,1/14/15,9,7
11459,1/13/15,0,5
11460,1/13/15,10,31
11461,1/13/15,11,2
11462,1/13/15,15,1
11463,1/13/15,11,22
11464,1/13/15,16,1
11465,1/13/15,11,23
11466,1/13/15,12,32
11467,1/13/15,13,15
11468,1/13/15,18,1
11469,1/13/15,13,27
11470,1/13/15,14,39
11471,1/13/15,15,2
11472,1/13/15,19,1
11473,1/13/15,15,40
11474,1/13/15,16,30
11475,1/13/15,17,1
11476,1/13/15,16,18
11477,1/13/15,17,32
11478,1/13/15,18,46
11479,1/13/15,19,26
11480,1/13/15,1,1
11481,1/13/15,20,18
11482,1/13/15,21,22
11483,1/13/15,22,14
11484,1/13/15,23,9
11485,1/6/15,8,1
11486,1/13/15,23,3
11487,1/13/15,2,6
11488,1/13/15,3,3
11489,1/13/15,4,4
11490,1/13/15,5,5
11491,1/13/15,6,9
11492,1/13/15,7,21
11493,1/13/15,8,49
11494,1/13/15,9,17
11495,1/5/15,0,1
11496,1/13/15,9,33
11497,1/12/15,0,4
11498,1/12/15,10,34
11499,1/5/15,0,1
11500,1/12/15,10,8
11501,1/12/15,11,37
11502,1/12/15,12,29
11503,1/12/15,13,19
11504,1/12/15,15,1
11505,1/12/15,13,9
11506,1/12/15,14,47
11507,1/12/15,15,29
11508,1/12/15,16,7
11509,1/12/15,9,1
11510,1/12/15,16,34
11511,1/12/15,17,42
11512,1/12/15,18,15
11513,1/12/15,9,1
11514,1/12/15,18,28
11515,1/12/15,19,35
11516,1/12/15,1,6
11517,1/12/15,20,17
11518,1/12/15,21,28
11519,1/12/15,22,12
11520,1/12/15,23,9
11521,1/12/15,2,8
11522,1/12/15,3,2
11523,1/12/15,4,2
11524,1/12/15,5,5
11525,1/12/15,6,8
11526,1/12/15,7,26
11527,1/12/15,8,38
11528,1/12/15,9,39
11529,1/11/15,0,23
11530,1/11/15,10,17
11531,1/11/15,11,13
11532,1/11/15,12,14
11533,1/11/15,13,14
11534,1/11/15,14,5
11535,1/5/15,11,1
11536,1/11/15,14,23
11537,1/11/15,20,1
11538,1/11/15,15,22
11539,1/11/15,17,1
11540,1/11/15,15,1
11541,1/11/15,16,22
11542,1/11/15,4,1
11543,1/11/15,16,1
11544,1/11/15,17,23
11545,1/10/15,17,1
11546,1/11/15,18,15
11547,1/11/15,19,14
11548,1/11/15,1,9
11549,1/11/15,20,14
11550,1/11/15,21,15
11551,1/11/15,22,1
11552,1/9/15,10,1
11553,1/11/15,22,20
11554,1/11/15,23,9
11555,1/11/15,2,8
11556,1/11/15,3,9
11557,1/11/15,4,6
11558,1/11/15,5,12
11559,1/11/15,6,7
11560,1/11/15,7,5
11561,1/11/15,8,8
11562,1/11/15,9,8
11563,1/10/15,0,24
11564,1/9/15,10,1
11565,1/10/15,10,22
11566,1/9/15,6,1
11567,1/10/15,11,17
11568,1/10/15,12,6
11569,1/9/15,6,1
11570,1/10/15,12,22
11571,1/10/15,13,24
11572,1/9/15,6,1
11573,1/10/15,13,12
11574,1/10/15,14,37
11575,1/10/15,15,34
11576,1/10/15,16,33
11577,1/4/15,21,1
11578,1/10/15,16,8
11579,1/10/15,17,25
11580,1/10/15,18,22
11581,1/10/15,19,12
11582,1/4/15,21,1
11583,1/10/15,19,12
11584,1/10/15,1,11
11585,1/3/15,15,1
11586,1/10/15,1,2
11587,1/10/15,20,20
11588,1/10/15,22,1
11589,1/10/15,20,1
11590,1/10/15,21,14
11591,1/10/15,22,12
11592,1/10/15,23,22
11593,1/10/15,2,10
11594,1/10/15,3,11
11595,1/10/15,4,6
11596,1/10/15,5,9
11597,1/10/15,6,10
11598,1/10/15,7,6
11599,1/10/15,8,10
11600,1/10/15,9,24
11601,1/9/15,0,5
11602,1/9/15,10,1
11603,1/3/15,17,1
11604,1/9/15,10,48
11605,1/9/15,11,22
11606,1/3/15,6,1
11607,1/9/15,11,12
11608,1/9/15,12,11
11609,12/27/14,15,1
11610,1/9/15,12,23
11611,12/27/14,7,1
11612,1/9/15,12,7
11613,1/9/15,13,16
11614,1/9/15,14,1
11615,1/9/15,13,21
11616,1/9/15,14,41
11617,1/9/15,15,43
11618,1/9/15,16,38
11619,1/9/15,17,39
11620,1/9/15,18,34
11621,1/9/15,19,36
11622,1/9/15,1,4
11623,1/9/15,20,27
11624,1/9/15,21,18
11625,1/9/15,22,18
11626,1/9/15,23,8
11627,1/9/15,2,4
11628,1/9/15,3,3
11629,1/9/15,4,4
11630,1/9/15,5,3
11631,1/9/15,6,12
11632,1/9/15,7,50
11633,1/9/15,8,19
11634,1/8/15,12,1
11635,1/9/15,8,85
11636,1/9/15,9,91
11637,1/8/15,0,6
11638,1/8/15,10,28
11639,1/8/15,11,17
11640,1/8/15,12,1
11641,1/8/15,11,17
11642,1/8/15,12,36
11643,1/8/15,13,31
11644,1/8/15,14,31
11645,12/25/14,14,1
11646,1/8/15,14,11
11647,1/8/15,15,34
11648,1/8/15,16,28
11649,1/8/15,17,19
11650,1/8/15,21,1
11651,1/8/15,17,24
11652,1/8/15,18,40
11653,1/8/15,19,4
11654,1/8/15,21,1
11655,1/8/15,19,23
11656,1/8/15,1,6
11657,1/8/15,20,16
11658,1/8/15,21,22
11659,1/8/15,22,2
11660,1/7/15,7,1
11661,1/8/15,22,18
11662,1/8/15,23,4
11663,1/8/15,3,4
11664,1/8/15,4,2
11665,1/8/15,5,6
11666,1/8/15,6,15
11667,1/8/15,7,22
11668,1/8/15,8,65
11669,1/8/15,9,37
11670,1/7/15,0,10
11671,1/7/15,10,29
11672,1/7/15,11,35
11673,1/7/15,12,24
11674,1/7/15,13,33
11675,1/7/15,14,41
11676,1/7/15,15,3
11677,1/7/15,7,1
11678,1/7/15,15,28
11679,1/7/15,16,43
11680,1/7/15,17,45
11681,1/7/15,18,29
11682,1/7/15,19,22
11683,1/7/15,1,13
11684,1/7/15,20,4
11685,1/7/15,7,1
11686,1/7/15,20,23
11687,1/7/15,21,19
11688,1/7/15,22,5
11689,1/7/15,8,1
11690,1/7/15,22,5
11691,1/7/15,23,9
11692,1/7/15,2,2
11693,1/7/15,3,2
11694,1/7/15,4,4
11695,1/7/15,5,1
11696,1/6/15,10,1
11697,1/7/15,5,3
11698,1/7/15,6,11
11699,1/7/15,7,22
11700,1/7/15,8,39
11701,1/7/15,9,30
11702,1/6/15,0,6
11703,1/6/15,10,79
11704,1/6/15,11,85
11705,1/6/15,12,49
11706,12/25/14,14,1
11707,1/6/15,12,39
11708,1/6/15,13,53
11709,12/25/14,14,1
11710,1/6/15,13,22
11711,1/6/15,14,1
11712,1/6/15,15,1
11713,1/6/15,14,62
11714,1/6/15,15,52
11715,1/6/15,16,34
11716,1/6/15,17,36
11717,1/6/15,18,26
11718,1/6/15,19,19
11719,12/25/14,21,1
11720,1/6/15,19,8
11721,1/6/15,1,4
11722,1/6/15,20,14
11723,1/6/15,21,15
11724,1/6/15,22,13
11725,1/6/15,23,11
11726,1/6/15,2,4
11727,1/6/15,3,4
11728,1/6/15,4,2
11729,1/6/15,5,5
11730,1/6/15,6,19
11731,1/6/15,7,20
11732,12/25/14,3,1
11733,1/6/15,7,5
11734,1/6/15,8,18
11735,12/25/14,3,1
11736,1/6/15,8,25
11737,1/6/15,9,41
11738,1/5/15,0,9
11739,1/5/15,10,28
11740,1/5/15,11,41
11741,1/5/15,12,23
11742,1/5/15,15,1
11743,1/5/15,12,7
11744,1/5/15,13,16
11745,12/22/14,20,1
11746,1/5/15,13,11
11747,1/5/15,14,11
11748,12/22/14,6,1
11749,1/5/15,14,16
11750,1/5/15,15,33
11751,1/5/15,16,35
11752,1/5/15,17,34
11753,1/5/15,18,29
11754,1/5/15,19,31
11755,1/5/15,1,5
11756,1/5/15,20,18
11757,1/5/15,21,7
11758,1/5/15,8,1
11759,1/5/15,21,7
11760,1/5/15,22,10
11761,1/5/15,23,6
11762,1/5/15,2,5
11763,1/5/15,3,5
11764,1/5/15,4,5
11765,1/5/15,5,4
11766,1/5/15,6,9
11767,1/5/15,7,21
11768,1/5/15,8,25
11769,1/5/15,9,42
11770,1/4/15,0,18
11771,1/4/15,10,24
11772,1/4/15,11,20
11773,1/4/15,12,8
11774,1/4/15,13,25
11775,1/4/15,14,26
11776,1/4/15,15,23
11777,1/4/15,16,23
11778,1/4/15,19,1
11779,1/4/15,16,3
11780,1/4/15,17,22
11781,1/4/15,18,19
11782,1/4/15,19,26
11783,1/4/15,1,19
11784,1/4/15,20,22
11785,1/4/15,21,17
11786,1/4/15,22,11
11787,1/4/15,23,4
11788,1/4/15,2,11
11789,1/4/15,3,3
11790,1/4/15,4,13
11791,1/4/15,5,11
11792,1/4/15,6,4
11793,1/4/15,7,4
11794,1/4/15,8,14
11795,1/4/15,9,7
11796,1/3/15,0,11
11797,1/3/15,10,18
11798,1/3/15,11,21
11799,1/3/15,12,19
11800,1/3/15,13,2
11801,12/22/14,8,1
11802,1/3/15,13,32
11803,1/3/15,14,25
11804,1/3/15,15,21
11805,1/3/15,16,30
11806,1/3/15,17,36
11807,1/3/15,18,36
11808,1/3/15,19,3
11809,1/3/15,20,1
11810,1/3/15,19,26
11811,1/3/15,1,13
11812,1/3/15,20,28
11813,1/3/15,21,27
11814,1/3/15,2,1
11815,1/3/15,22,25
11816,1/3/15,23,19
11817,1/3/15,2,4
11818,1/3/15,3,4
11819,1/3/15,4,12
11820,1/3/15,5,5
11821,1/3/15,6,7
11822,1/3/15,7,3
11823,1/3/15,8,11
11824,1/3/15,9,4
11825,12/21/14,13,1
11826,1/3/15,9,9
11827,1/2/15,0,2
11828,1/2/15,10,12
11829,1/2/15,11,1
11830,1/2/15,10,9
11831,1/2/15,11,27
11832,1/2/15,12,10
11833,1/2/15,13,1
11834,1/2/15,12,24
11835,1/2/15,13,25
11836,1/2/15,14,34
11837,1/2/15,15,36
11838,1/2/15,16,26
11839,1/2/15,17,34
11840,1/2/15,18,6
11841,1/1/15,12,1
11842,1/2/15,18,20
11843,1/2/15,19,31
11844,1/2/15,1,7
11845,1/2/15,20,13
11846,12/21/14,13,1
11847,1/2/15,20,13
11848,1/2/15,21,17
11849,1/2/15,22,9
11850,1/2/15,23,15
11851,1/2/15,2,2
11852,1/2/15,3,1
11853,1/2/15,4,3
11854,1/2/15,5,6
11855,1/2/15,6,7
11856,1/2/15,7,11
11857,1/2/15,8,23
11858,1/2/15,9,17
11859,1/1/15,0,6
11860,1/1/15,10,9
11861,1/1/15,11,1
11862,12/21/14,3,1
11863,1/1/15,11,9
11864,1/1/15,12,19
11865,1/1/15,13,19
11866,1/1/15,14,18
11867,1/1/15,15,4
11868,1/1/15,17,1
11869,1/1/15,15,16
11870,1/1/15,16,19
11871,1/1/15,17,19
11872,1/1/15,18,14
11873,1/1/15,1,1
11874,1/1/15,18,6
11875,1/1/15,19,12
11876,1/1/15,1,32
11877,1/1/15,20,14
11878,1/1/15,21,13
11879,1/1/15,22,6
11880,1/1/15,23,6
11881,1/1/15,2,32
11882,1/1/15,3,19
11883,1/1/15,6,1
11884,1/1/15,4,25
11885,1/1/15,5,16
11886,1/1/15,6,15
11887,1/1/15,7,11
11888,1/1/15,8,19
11889,1/1/15,9,12
11890,12/31/14,0,11
11891,12/31/14,10,31
11892,12/31/14,11,24
11893,12/31/14,12,23
11894,12/31/14,9,1
11895,12/31/14,12,9
11896,12/31/14,13,42
11897,12/31/14,14,31
11898,12/31/14,15,30
11899,12/31/14,16,39
11900,12/31/14,17,25
11901,12/31/14,18,8
11902,12/18/14,20,1
11903,12/31/14,18,14
11904,12/31/14,19,20
11905,12/31/14,1,4
11906,12/31/14,20,38
11907,12/31/14,21,22
11908,12/31/14,22,21
11909,12/31/14,23,13
11910,12/31/14,2,2
11911,12/31/14,3,5
11912,12/31/14,4,3
11913,12/31/14,5,5
11914,12/31/14,6,3
11915,12/31/14,7,9
11916,12/31/14,8,15
11917,12/31/14,9,13
11918,12/30/14,0,9
11919,12/30/14,10,9
11920,12/18/14,21,1
11921,12/30/14,10,14
11922,12/30/14,11,27
11923,12/30/14,12,32
11924,12/30/14,13,36
11925,12/30/14,14,19
11926,12/30/14,15,26
11927,12/30/14,16,29
11928,12/30/14,18,1
11929,12/30/14,16,2
11930,12/30/14,17,37
11931,12/30/14,18,31
11932,12/30/14,19,28
11933,12/30/14,1,8
11934,12/30/14,20,9
11935,12/30/14,5,1
11936,12/30/14,20,17
11937,12/30/14,21,5
11938,12/29/14,18,1
11939,12/30/14,21,19
11940,12/30/14,22,16
11941,12/30/14,23,17
11942,12/30/14,2,3
11943,12/30/14,3,5
11944,12/30/14,4,2
11945,12/30/14,5,6
11946,12/30/14,6,7
11947,12/30/14,7,10
11948,12/30/14,8,21
11949,12/30/14,9,23
11950,12/29/14,0,4
11951,12/29/14,10,17
11952,12/29/14,11,24
11953,12/29/14,12,11
11954,12/29/14,13,22
11955,12/18/14,21,1
11956,12/29/14,13,4
11957,12/29/14,14,41
11958,12/29/14,15,30
11959,12/29/14,16,32
11960,12/29/14,17,39
11961,12/29/14,18,21
11962,12/29/14,19,20
11963,12/29/14,9,1
11964,12/29/14,19,1
11965,12/29/14,1,7
11966,12/29/14,20,14
11967,12/29/14,21,19
11968,12/29/14,22,12
11969,12/29/14,23,9
11970,12/29/14,2,4
11971,12/29/14,3,5
11972,12/29/14,4,3
11973,12/29/14,5,6
11974,12/29/14,6,12
11975,12/29/14,7,2
11976,12/28/14,21,1
11977,12/29/14,7,5
11978,12/29/14,8,21
11979,12/29/14,9,24
11980,12/28/14,0,13
11981,12/28/14,10,12
11982,12/28/14,11,16
11983,12/28/14,12,25
11984,12/28/14,13,14
11985,12/28/14,14,18
11986,12/28/14,15,22
11987,12/28/14,16,27
11988,12/28/14,17,14
11989,12/27/14,12,1
11990,12/28/14,17,12
11991,12/28/14,18,19
11992,12/28/14,19,11
11993,12/28/14,1,6
11994,12/28/14,20,23
11995,12/28/14,21,13
11996,12/28/14,22,12
11997,12/28/14,23,11
11998,12/28/14,2,10
11999,12/28/14,3,13
12000,12/28/14,4,11
12001,12/28/14,5,15
12002,12/28/14,6,8
12003,12/28/14,7,2
12004,12/28/14,8,8
12005,12/28/14,9,13
